,site Number,site AtomicWeight,site Row,site Column,site Electronegativity,site CovalentRadius,AGNI eta=8.00e-01,AGNI eta=1.23e+00,AGNI eta=1.88e+00,AGNI eta=2.89e+00,AGNI eta=4.43e+00,AGNI eta=6.80e+00,AGNI eta=1.04e+01,AGNI eta=1.60e+01,G2_0.05,G2_4.0,G2_20.0,G2_80.0,G4_0.005_1.0_1.0,G4_0.005_1.0_-1.0,G4_0.005_4.0_1.0,G4_0.005_4.0_-1.0,local difference in Number,local difference in AtomicWeight,local difference in Row,local difference in Column,local difference in Electronegativity,local difference in CovalentRadius,local signed difference in Number,local signed difference in AtomicWeight,local signed difference in Row,local signed difference in Column,local signed difference in Electronegativity,local signed difference in CovalentRadius,maximum local difference in Number,maximum local difference in AtomicWeight,maximum local difference in Row,maximum local difference in Column,maximum local difference in Electronegativity,maximum local difference in CovalentRadius,minimum local difference in Number,minimum local difference in AtomicWeight,minimum local difference in Row,minimum local difference in Column,minimum local difference in Electronegativity,minimum local difference in CovalentRadius
cifs/18150N2_22,6.0,12.0107,2.0,14.0,2.55,76.0,0.13037784115230763,0.7367279649320032,2.072702990115587,4.351676212679964,6.72949270570728,8.334312282343134,9.178782769952926,9.573038827770457,9.72080477159971,3.5071297769032967,0.5535164931276052,0.0072353738444767435,14.625946785337236,6.266120376019025,8.482925937265582,1.5283578059883522,0.9945828155845413,2.077814552062541,0.09143297717918489,1.7260466330180204,0.27115252072414914,6.801573621506404,0.08025304379269241,0.06578434408644453,-0.09143297717918489,-0.6512107736407868,0.20714943669871985,-6.801573621506404,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_23,6.0,12.0107,2.0,14.0,2.55,76.0,0.13102945989962742,0.7294782811318526,1.9763255527688857,3.933803523760148,5.909279395425902,7.236083587195262,7.934814106179424,8.26133833189203,8.38377910755862,3.221700234799514,0.5501328385471378,0.007506804090750191,11.879710677693572,5.141583125602829,7.114795767809685,1.392685571829614,0.8599312468852248,1.7300980093814342,0.014623364981914081,0.9769181667405373,0.35572218531964406,4.592123534064406,0.7136975970660839,1.408303258804624,-0.014623364981914081,0.5967106772107713,0.34548582983230425,-4.592123534064406,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_24,6.0,12.0107,2.0,14.0,2.55,76.0,0.13448547286731674,0.7256227434525359,1.9371485087520197,3.8707687043416374,5.8858811681132,7.26724028109312,8.001847249630156,8.346621954948311,8.476135944411716,3.1595843760825155,0.5496141414005098,0.008528050803519338,11.632042289186378,4.964673107647327,6.9816171114581875,1.342254782145747,0.8197187017821386,1.6514492784666759,0.016021896060331574,0.9478938702647912,0.3381305992791635,4.419031430117324,0.6594997411788229,1.2988791242731277,-0.016021896060331574,0.5313245726961703,0.32691527203693144,-4.419031430117324,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_25,6.0,12.0107,2.0,14.0,2.55,76.0,0.13118752553417729,0.7267891959445993,1.9417111978004933,3.9330879174256594,6.030627506626554,7.462365319275422,8.220268290427967,8.57507099255478,8.708200131166326,3.194931249972694,0.5497281195392234,0.007462350526594132,11.726695751271244,5.20075752773409,6.938830953305545,1.360686363966739,0.7364331012406341,1.4859777893144264,0.016663623749821305,0.8697420912392043,0.2989794664174772,4.015437981199597,0.569796863742421,1.1192860836152587,-0.016663623749821305,0.43648787374385056,0.2873149297926023,-4.015437981199597,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_26,6.0,12.0107,2.0,14.0,2.55,76.0,0.13457422719323794,0.737521808962963,1.982388799698544,3.912744541975324,5.860221386470473,7.170534395701647,7.861145419462683,8.183973723606448,8.305042033117102,3.2114489391851895,0.5570929375367482,0.008096986661195247,11.648992262436348,5.09752472510916,6.952326029758362,1.404418803642704,0.9479735916065316,1.9367378128103399,0.04474883222992936,1.3059642494459667,0.33822201162853266,5.6348446026312455,0.5004852693072381,0.9520164901979845,-0.04474883222992936,0.14249461146780323,0.3068978290675822,-5.6348446026312455,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_27,6.0,12.0107,2.0,14.0,2.55,76.0,0.13311773473846897,0.7338184845957231,1.9480268353629357,3.825413111056915,5.754639469018489,7.072139133430828,7.772038490977046,8.100406807737834,8.223741920547829,3.1399262629621263,0.5547594036078389,0.007728150280741797,10.920533761355108,4.989062877373333,6.428110378342922,1.3747353975134626,0.7849270384118322,1.5863047695006072,0.02021467229787402,0.9466444167948245,0.3125900531203474,4.328928638016642,0.582780315433092,1.1414703939562945,-0.02021467229787402,0.42106293705009984,0.29843978251183556,-4.328928638016642,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_28,6.0,12.0107,2.0,14.0,2.55,76.0,0.09871862817181547,0.7066907936130893,2.1500740061886527,4.343534838926606,6.507429945397237,7.952902877663731,8.712974750005987,9.067967845085622,9.201055282072957,3.555258617217177,0.5098960302772465,0.0035154219316971477,13.646761705992894,6.116889014019618,8.091436745223362,1.6693926817591347,0.5471156307640357,1.172542284508503,0.07895386688223036,1.1787465658218785,0.09542795528581395,4.314655491464786,-0.2424230380582679,-0.5648786122457551,-0.07895386688223036,-0.8740539731161108,0.04016024846825276,-4.314655491464786,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_29,6.0,12.0107,2.0,14.0,2.55,76.0,0.0964342556031306,0.7005632495819822,2.1290776262246602,4.242392147771237,6.302663365757721,7.679911613948206,8.405620153935912,8.74498709122723,8.872288714040852,3.488486345524522,0.5044828970926861,0.003313902497914631,12.954297799552934,5.815112145239842,7.734769484044468,1.6319060890909256,0.4731985167032858,0.9720559828121661,0.027437410313970394,0.692697799215049,0.16033573969867174,2.914740789795837,0.19882441356358188,0.3682815013998844,-0.027437410313970394,-0.020674868948181248,0.1411295524788925,-2.914740789795837,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_30,6.0,12.0107,2.0,14.0,2.55,76.0,0.0914002735688699,0.6811733415794525,2.129484746134098,4.438022935675465,6.780065769032118,8.362159974298303,9.197814047881858,9.58883588571513,9.735540429036456,3.5976412165664837,0.48866039292879704,0.002974811098152132,14.737970913775648,6.396913003003444,8.738964813672176,1.6467977690306597,0.22039371679316416,0.4622985286649673,0.0219531797067465,0.39601915444713615,0.060250403906470594,1.541032178100751,0.0008619197256991502,-0.020792606435436983,-0.0219531797067465,-0.17476351792827283,0.04488317811174806,-1.541032178100751,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_31,6.0,12.0107,2.0,14.0,2.55,76.0,0.09995126170386273,0.7111298271717867,2.145626130605733,4.272973201503118,6.317877228784063,7.663649114507158,8.366490854157735,8.693791619976551,8.816350693625196,3.51586154824084,0.5138044460629455,0.0035850273811220464,12.834646290331413,5.944365972795824,7.541024106680127,1.6674471014548722,0.7248691151801848,1.5834604214791548,0.1336716715874417,1.7942424878797187,0.07195614010649079,6.297779007649758,-0.6118476006942322,-1.3580542210717255,-0.1336716715874417,-1.6812209733937657,-0.02161403000471831,-6.297779007649758,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_32,6.0,12.0107,2.0,14.0,2.55,76.0,0.09651287966438926,0.6985259265217854,2.1199027547982685,4.222949225639307,6.260307552159084,7.615326827068569,8.327589388043613,8.660321215317223,8.785081335643602,3.473882437854351,0.5034514637983606,0.0033285607657995973,12.663439855419549,5.757336956408815,7.619234939877255,1.63243710576643,0.36892618457351506,0.759385086771848,0.022904007667197145,0.5521582459110922,0.12130594565107342,2.3027110762115184,0.1398861079015436,0.2553704879711879,-0.022904007667197145,-0.043345953436033556,0.10527314028403544,-2.3027110762115184,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_33,6.0,12.0107,2.0,14.0,2.55,76.0,0.0965706868399187,0.6678590063232535,1.9702988823153096,4.011775244972045,6.087903226713466,7.496275647152262,8.242078493712324,8.591490960845233,8.722654056089883,3.268856071028991,0.48729251075344937,0.0033560564171888673,11.590236924387863,5.33665049139443,6.959599440720595,1.427125087523172,0.13098451311886689,0.26139334795814484,0.0,0.13098451311886689,0.06277131432514768,0.6549225655943346,0.13098451311886689,0.26139334795814484,0.0,0.13098451311886689,0.06277131432514768,-0.6549225655943346,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-10.0
cifs/18150N2_34,6.0,12.0107,2.0,14.0,2.55,76.0,0.23860492367790836,0.9465893228898733,2.1579318451476768,3.956602138655481,5.771261217353387,6.9992118556787295,7.648961437879735,7.953293631147272,8.067524136849656,3.3047981131641957,0.7535833210307167,0.025101321779811493,10.44260704761438,5.563295456209437,5.884571849352432,1.6465789954929608,2.1539901202096785,4.681642101015375,0.37381279638797305,5.144492491313464,0.26927679857235703,18.246206528807853,-1.5841378436700524,-3.544302866156094,-0.37381279638797305,-4.574640214773836,0.007607841100776205,-18.246206528807853,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_35,6.0,12.0107,2.0,14.0,2.55,76.0,0.22973810376911255,0.934565449766279,2.2158308037817602,4.207488798019803,6.197283511084499,7.520824662239513,8.214199325143252,8.537439103096508,8.658525860861381,3.484475516139213,0.7398817700169634,0.02333349350895132,12.280534867654351,6.097515291718089,6.935925421970904,1.7137368882574335,1.975058027220902,4.265286931783855,0.31606477891079143,4.503576258507233,0.2989341114110603,16.196585714320335,-1.1855897618870128,-2.6898828818331437,-0.31606477891079143,-3.714107993173344,0.07768876617350652,-16.196585714320335,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_36,6.0,12.0107,2.0,14.0,2.55,76.0,0.2182081534727404,0.9082422120607864,2.2053939536601312,4.388798580951357,6.7088198949163615,8.29535042480201,9.135810979473558,9.529396864495283,9.67710001741637,3.575189000620801,0.7160758249766078,0.02178625403234473,14.204252639559142,6.549647569599569,8.01169901548383,1.6836126750497329,1.5695275295932611,3.3943333395556823,0.2557469602636232,3.615503211702247,0.231689765900978,12.962576853238769,-0.9879420730429713,-2.2335115094646847,-0.2557469602636232,-3.0339177551519576,0.0526668937164419,-12.962576853238769,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_37,6.0,12.0107,2.0,14.0,2.55,76.0,0.2275700362670463,0.9267268380648213,2.162718814403601,4.021286132635168,5.876374041181659,7.117562091123124,7.770161406825619,8.074915640159293,8.18916016414015,3.3489782434553983,0.734019608851011,0.023234660268408085,10.775247342795536,5.630877311592078,6.155226323949475,1.6366458731428604,2.1907019586653615,4.736673513626185,0.3561748298572911,5.04010059752369,0.3186868664624511,18.07700639047263,-1.3710463399075488,-3.10113882829503,-0.3561748298572911,-4.220444978765878,0.06936448556234756,-18.07700639047263,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_38,6.0,12.0107,2.0,14.0,2.55,76.0,0.22121034528222955,0.9226705115486074,2.1910465995910786,4.121918505569068,6.07259788353929,7.386907074560579,8.080134683719608,8.40429812697171,8.525884954252513,3.4203745352192945,0.7273948634610525,0.02160418072421946,11.745716365783123,5.755286964170158,6.737170868656144,1.6601261429067165,1.966742888849305,4.228102379224567,0.2960465083100376,4.335114955329606,0.3337985183263775,15.754644610447277,-0.9937221942510713,-2.286554980322131,-0.2960465083100376,-3.362094260731372,0.12656596250935145,-15.754644610447277,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_39,6.0,12.0107,2.0,14.0,2.55,76.0,0.1480053835148281,0.6220819920890509,1.5912984218658666,3.4321973385162474,5.510259176225703,6.962567084333307,7.737886059072634,8.102034003536811,8.238843999151367,2.726541845093963,0.4887494385089685,0.013830211251191172,9.891086438673529,3.4974522392714644,6.627032166995162,1.3218631677234016,0.8394693650809529,1.6882052530783105,0.009634207175619183,0.795953650159818,0.35119926466869145,4.020726016168502,0.8184956510285665,1.6420515046729032,0.005439464365141881,0.7414219936236132,0.34973110468502444,-3.6288105561087143,11.0,23.442300000000003,1.0,3.0,0.8900000000000001,26.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_40,6.0,12.0107,2.0,14.0,2.55,76.0,0.11693482825766677,0.7266831870521028,2.045402541752533,4.009550103932705,5.9102343608142975,7.160245474113673,7.812132319506974,8.115442661044261,8.22897364626104,3.307599133091191,0.538073708621584,0.0053117070952225995,11.41742988061307,5.22430034330011,6.912821099734989,1.5130205546630178,0.9211586652390633,1.9430855413731387,0.09546165406508383,1.4469545229487542,0.2090404600869918,5.786465697138368,0.11522798384508742,0.1695931685702619,-0.06572448221371133,-0.6484652486755834,0.1526253123894135,-5.013299229002683,11.0,23.442300000000003,1.0,3.0,0.8900000000000001,26.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_41,6.0,12.0107,2.0,14.0,2.55,76.0,0.11670025623304431,0.7312051123979264,2.1126088230160955,4.27093170498631,6.417052099082257,7.848329324755189,8.599838289412794,8.950584820169455,9.08204150301839,3.4905073521545833,0.5399356582969742,0.005239979654245759,13.462954634362688,6.031643811569497,7.94521053182814,1.6032510462927914,0.8281951532421609,1.7495767377551161,0.09002287120469765,1.395556959469597,0.19117005068759452,5.473418377361189,0.023479668326524816,-0.02124153200695677,-0.07092022577842955,-0.6967033013110565,0.13483996674350004,-4.976749596278219,11.0,23.442300000000003,1.0,3.0,0.6100000000000003,26.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_42,6.0,12.0107,2.0,14.0,2.55,76.0,0.11434569788239077,0.730667685866953,2.1147239629956536,4.282744634367888,6.4687791562088615,7.939753021034437,8.715160804248953,9.077658319078546,9.213608630760174,3.495346995168305,0.5383193859305737,0.004763396463347608,13.671892048177657,6.064703120094645,8.045368217255728,1.608113210390457,0.4550822824571347,0.9367059202921201,0.027755598946162783,0.677127074026437,0.16400450960346277,2.830523391208929,0.17752629299550685,0.32592953257035595,-0.027755598946162783,-0.04451849857379542,0.14457559034114884,-2.830523391208929,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_43,6.0,12.0107,2.0,14.0,2.55,76.0,0.12141499341601238,0.7373446088770793,2.043155399405552,3.964200528548638,5.836668036760897,7.081767992315259,7.735540275045798,8.040744476900976,8.155147807694076,3.2775765773396395,0.5479986052292127,0.005790373822929812,11.11411575447208,5.131619588977621,6.759318625836904,1.508646816559451,1.12062262818179,2.353305538226204,0.08575348592954832,0.8091073869973434,0.20022881352184355,4.2632070280986145,0.8865522242743276,1.8382214427668293,0.03893940514805582,0.20052433683794108,0.1838438852483212,-1.0211918600809073,11.0,23.442300000000003,1.0,3.0,0.8900000000000001,26.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_44,6.0,12.0107,2.0,14.0,2.55,76.0,0.11657403929929128,0.7339930793224262,2.0857714304122466,4.121388351058832,6.1369992348856774,7.487455693305545,8.198815299793768,8.531346887801378,8.656060554171196,3.3890281147145367,0.5419819893149925,0.005122789909991024,12.69787056827912,5.586419002650574,7.61411709261807,1.5553743078680982,0.5056885402849334,1.0433138416105057,0.033204041159279135,0.7713208695591665,0.17805208191552038,3.1925235246102495,0.17364812869214208,0.3126416497991657,-0.033204041159279135,-0.09198420058209093,0.154809253104025,-3.1925235246102495,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_45,6.0,12.0107,2.0,14.0,2.55,76.0,0.11892476480204095,0.737478439211539,2.0422352849812957,4.010159233967154,5.991962148434172,7.332886746229797,8.042293505235513,8.374520360052491,8.499211772644108,3.2979438569778736,0.5476251867038254,0.00507553786430381,11.192839793317113,5.363761689194093,6.71848506553931,1.519420520708589,0.36393853374740925,0.7402031387027549,0.013488525801546438,0.47184674015978073,0.14963035992034038,2.089463184767975,0.22905327573194478,0.44338111440630884,-0.013488525801546438,0.12114506931957335,0.14018839185925788,-2.089463184767975,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_46,6.0,12.0107,2.0,14.0,2.55,76.0,0.08242312491878212,0.6034099378776944,1.8033873795311226,3.51808204888719,5.182991320651792,6.301223394011138,6.892621047562908,7.169707439665991,7.273733499171326,2.9092073923107185,0.43385305293738435,0.0031147301701242446,9.189560872191624,4.012768387513774,5.67372404418803,1.1370897107260274,3.9080461072382024,8.334768730539512,0.3696112154824613,1.4692738692379654,0.23406008322243774,10.408240087644211,3.5842226785760443,7.622178436950143,0.3048465297500296,0.6273329547163541,0.2113924432160867,7.127661288400553,11.0,23.442300000000003,1.0,3.0,0.8900000000000001,26.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_47,6.0,12.0107,2.0,14.0,2.55,76.0,0.08048085330387243,0.59953098948763,1.8556193942166188,3.789288908729914,5.723610634666603,7.0252044893229515,7.711879498184665,8.033053604993237,8.15353325997259,3.0905499645144703,0.4292558566767846,0.0029730789742196326,11.345153211248205,4.686538121095199,6.874891134190457,1.2002372856925754,3.5917906221717333,7.6644623999381905,0.3542146230746894,1.8356916995147432,0.2473070615192861,10.986934356385532,2.918279333458904,6.182365786538599,0.21951236533212373,0.08456234886138911,0.20016127130938816,3.9299673421916093,11.0,23.442300000000003,1.0,3.0,0.8900000000000001,26.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_48,6.0,12.0107,2.0,14.0,2.55,76.0,0.0819955867105687,0.6094592031909767,1.8268269231291867,3.5683697385722626,5.257338242985247,6.38834835693852,6.985247410228298,7.2646106011892515,7.369442227041725,2.949812409068761,0.43750161775313146,0.002947958128487731,9.630344184498604,4.192936698561316,5.871652826815206,1.1624938983653916,3.563265940605854,7.597741729984629,0.345598012915299,1.770080577293144,0.25539412363627695,10.76950846976525,2.9560167280998026,6.2614582609060125,0.22414817041408874,0.19123262477741007,0.2128866787608534,4.043892296798833,11.0,23.442300000000003,1.0,3.0,0.8900000000000001,26.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_49,6.0,12.0107,2.0,14.0,2.55,76.0,0.08311700462668148,0.6044926625228065,1.7989492271420768,3.4868553280835948,5.098116299563312,6.1666743382058335,6.728029711668028,6.990226788987974,7.088535078322389,2.890744096789742,0.4350910563573319,0.0031926980206191833,9.08323736295672,3.961381125804459,5.629422188845731,1.1285112042232635,4.096555049132285,8.741040846712782,0.3919609134178269,1.5907450709602657,0.23907407706160994,11.044908077129396,3.702881718400662,7.874742211424648,0.31322624727150244,0.5671944110580467,0.21151694391039638,7.289958100793168,11.0,23.442300000000003,1.0,3.0,0.8900000000000001,26.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_50,6.0,12.0107,2.0,14.0,2.55,76.0,0.08001586162664318,0.5962142737471384,1.8089589123118874,3.5815002756328544,5.296670546430942,6.437742830303398,7.037728320284037,7.318060017496688,7.42318094542329,2.9507924533191012,0.42762847654825914,0.002885560036283237,10.17882408391961,4.21693673138698,6.312772792554113,1.1433636495301494,4.017085606960842,8.570971897469997,0.38858693294119073,1.760092171022078,0.25323576791432617,11.424744439006387,3.4847718397166165,7.399587772333181,0.2821241794923455,0.37607637618709044,0.21597380420723036,6.013744484265554,11.0,23.442300000000003,1.0,3.0,0.8900000000000001,26.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_51,6.0,12.0107,2.0,14.0,2.55,76.0,0.08722871286766046,0.6214060997315412,1.8625532695750324,3.7428162235271114,5.627655788290604,6.898272109076933,7.569021664896089,7.882812761086488,8.000531594031989,3.0633816050776783,0.4484826595885656,0.0034436209613638927,10.850025184286102,4.601759892969228,6.550853155865011,1.202582835317837,3.552733210411379,7.5887490064287215,0.35803354045169106,1.8845379842907077,0.2297811935725463,11.04366724002973,2.805187524478343,5.943735852157408,0.2085244032650839,-0.059080799135184575,0.1774529955572339,3.6868392966064176,11.0,23.442300000000003,1.0,3.0,0.6100000000000003,26.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_52,6.0,12.0107,2.0,14.0,2.55,76.0,0.21428132773148215,0.8798958757773044,2.055980545301181,3.786214718475862,5.485827461251544,6.612866357270615,7.202873979843305,7.47785792376964,7.580858079234189,3.16432582564883,0.6951018782570855,0.022894128401100257,9.87574062533125,5.089200338128077,5.646153141575211,1.5478650557174403,2.447297733633732,5.3272569787130735,0.40036887339584626,4.512243511297659,0.16778538275752536,16.75872518198313,-0.8451377443854539,-1.917918497313001,-0.2581182222079909,-4.048088731552223,-0.06268510070381741,-13.060208251098892,11.0,23.442300000000003,1.0,3.0,0.6100000000000003,26.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_53,6.0,12.0107,2.0,14.0,2.55,76.0,0.21331619449361527,0.8856724611362761,2.1518696785422753,4.072289619116311,5.951950263677568,7.191955866575127,7.839496965144566,8.14098180751116,8.253861624435274,3.381585704837227,0.6959833023028595,0.023080293973970493,11.622617724181014,5.969613787558737,6.423240185122927,1.666910492251141,2.533221635081143,5.51426399366978,0.4128682217746462,4.60430797809799,0.1679188807402987,17.1509031029089,-0.8255484381776178,-1.8768842085799307,-0.2588857928771059,-4.128494212374787,-0.06719502438781429,-13.14735995157285,11.0,23.442300000000003,1.0,3.0,0.6100000000000003,26.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_54,6.0,12.0107,2.0,14.0,2.55,76.0,0.21460433118287808,0.8943441446599841,2.185051037776972,4.254295135276056,6.356483153532662,7.76331150671472,8.501711267787757,8.846153555134515,8.97521049343189,3.4973599710574903,0.7035673507598854,0.02219356706363096,13.010697728973044,6.348203089412519,7.288408062788117,1.7425953361150663,1.6332369427727875,3.577993282248349,0.3029927006961625,3.775398165726277,0.11680321640857623,13.363086306026268,-1.2205773250539564,-2.7019734124463284,-0.26777015286918626,-3.6445189306232573,-0.0829637823392956,-12.447300062524887,11.0,23.442300000000003,1.0,3.0,0.6100000000000003,26.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_55,6.0,12.0107,2.0,14.0,2.55,76.0,0.2173559303655026,0.8856414724313355,2.044377124727724,3.756517855570406,5.489970442129774,6.663384168041763,7.28376796237908,7.574169528624854,7.68313893353694,3.1352730088545298,0.7007344404754628,0.023611017346369174,9.670336230332522,4.9689622319526325,5.562054573321747,1.5304885243551996,2.0258561855640105,4.410018337030904,0.3328617382604486,3.7922848296419263,0.1435019491934725,14.04109082813665,-0.74247040828693,-1.681828285720972,-0.22080358050973942,-3.4053643143705195,-0.05028091237609313,-11.12757872661821,11.0,23.442300000000003,1.0,3.0,0.6100000000000003,26.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_56,6.0,12.0107,2.0,14.0,2.55,76.0,0.21653645615992714,0.8928825466737513,2.1886080517763378,4.222993555825022,6.253254538668795,7.605117152507126,8.3140176126395,8.644666063697032,8.768556247865888,3.4850754405056645,0.702435283864819,0.02347792075359073,12.50053995171626,6.2207978696003146,6.9931441361461815,1.728370652593364,1.647901505467423,3.615562504100578,0.31510908387751224,4.028285500264116,0.12221080826884118,14.111442633953182,-1.415383910668071,-3.1253563449472157,-0.29754799934958653,-3.936256581688169,-0.09221917086064318,-13.654854436227117,11.0,23.442300000000003,1.0,3.0,0.6100000000000003,26.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_57,6.0,12.0107,2.0,14.0,2.55,76.0,0.21726545997693889,0.8908273326514572,2.0412646504597025,3.7072967917112405,5.394977099047946,6.541513103205376,7.148893378113786,7.433464788714654,7.5402864125648055,3.103785849384832,0.7045187766467782,0.023141188366977438,9.26441261045808,4.976317315070013,5.228907727985823,1.5396754699536497,1.8613548900438825,4.058445764511195,0.324013332357104,4.045046556269091,0.16216916854510155,14.536270182427147,-1.123519063132393,-2.509924582898765,-0.2729614582781511,-3.7156257219892255,-0.04677200817723753,-13.208921456374371,11.0,23.442300000000003,1.0,3.0,0.8900000000000001,26.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_58,6.0,12.0107,2.0,14.0,2.55,76.0,0.12745492112578827,0.730675438704835,2.0614490350438004,4.28394613106049,6.583077706010375,8.135758461815863,8.953986171266706,9.336316876683,9.479668652227655,3.4648161308476593,0.5477763020459183,0.0068229381854743205,14.187963657601667,6.1223118173121245,8.23596952382027,1.507699359101617,1.0927170011675602,2.297713615149153,0.1148829361711019,2.0117804905363754,0.27107195607678697,7.761243729259839,-0.05611236054345861,-0.23034513442275348,-0.1148829361711019,-0.9751758499122739,0.1906539007570158,-7.761243729259839,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
cifs/18150N2_59,6.0,12.0107,2.0,14.0,2.55,76.0,0.13228487721452273,0.733798631839937,1.9795941345504422,3.947744184092824,5.960782816725356,7.322358069369186,8.041338116303164,8.377668490717092,8.503835150882523,3.228278986632722,0.5538004741540483,0.007607651012805645,12.150856028487484,5.19356093593805,7.292540324634622,1.3968334773026938,0.9802699723744298,2.0093923143541326,0.052743060849066103,1.4022144591669585,0.3376615836107975,5.95621107885347,0.4528393638837687,0.8487538339787914,-0.052743060849066103,0.030894877091239854,0.3007414410164512,-5.95621107885347,2.0,3.9886999999999997,0.0,2.0,0.8900000000000001,0.0,-5.0,-11.00276,-1.0,-13.0,-0.34999999999999964,-45.0
